search_query,name,description,설명,url,type,usage_count,topic
Tools and frameworks for building dynamic web applications and integrating real-time data,BrowserTools,"Enhance your AI applications by enabling them to monitor and interact with browser data seamlessly. Capture console logs, network activity, and screenshots directly from your browser to empower your AI tools. Experience a secure, local solution that keeps your data private while providing powerful insights.","브라우저 데이터를 원활하게 모니터링하고 상호 작용할 수 있도록 하여 AI 애플리케이션을 강화하세요. 브라우저에서 직접 콘솔 로그, 네트워크 활동 및 스크린샷을 캡처하여 AI 도구를 강화하세요. 강력한 통찰력을 제공하면서 데이터를 비공개로 유지하는 안전한 로컬 솔루션을 경험하세요.",https://smithery.ai/server/@chikingsley/browser-tools-mcp,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Development Framework,"Create custom tools to interact with large language models effortlessly. Enhance your Cursor IDE with advanced features like web content fetching, PDF document processing, and Word document parsing. Streamline your workflow and automate tasks with ease.","대규모 언어 모델과 손쉽게 상호 작용할 수 있는 사용자 지정 도구를 만드세요. 웹 콘텐츠 페칭, PDF 문서 처리, Word 문서 구문 분석과 같은 고급 기능으로 Cursor IDE를 강화하세요. 워크플로를 간소화하고 작업을 쉽게 자동화하세요.",https://smithery.ai/server/@aigo666/mcp-framework,Remote,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Teste Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions. Simplify complex workflows with reusable prompts and tools for efficient task execution.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 재사용 가능한 프롬프트와 도구를 사용하여 복잡한 워크플로를 간소화하여 효율적인 작업 실행을 실현하세요.,https://smithery.ai/server/@Fabiocamarg/teste2,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,XForceCom,Enhance your web applications with powerful features and elegant syntax. Streamline development processes and improve productivity with a robust framework designed for modern web projects.,강력한 기능과 우아한 구문으로 웹 애플리케이션을 강화하세요. 현대 웹 프로젝트를 위해 설계된 견고한 프레임워크로 개발 프로세스를 간소화하고 생산성을 개선하세요.,https://smithery.ai/server/@devmdeniz/xforcecom,Local,,0
Tools and frameworks for building dynamic web applications and integrating real-time data,Awesome MCP Server,Fetch real-time weather details and forecasts or retrieve LinkedIn profile data seamlessly. Enhance your AI models with real-world insights and data integration capabilities. Start building intelligent applications that leverage external APIs effortlessly.,실시간 날씨 세부 정보와 예보를 가져오거나 LinkedIn 프로필 데이터를 원활하게 검색하세요. 실제 통찰력과 데이터 통합 기능으로 AI 모델을 강화하세요. 외부 API를 손쉽게 활용하는 지능형 애플리케이션을 구축하세요.,https://smithery.ai/server/@AIAnytime/Awesome-MCP-Server,Local,,1
Tools and frameworks for building dynamic web applications and integrating real-time data,Dust MCP Server JS,Interact seamlessly with Dust AI agents and enhance your applications with real-time capabilities. Leverage the power of the Model Context Protocol to manage sessions and context while ensuring secure API interactions. Start building intelligent applications that respond dynamically to user input and queries.,Dust AI 에이전트와 원활하게 상호 작용하고 실시간 기능으로 애플리케이션을 강화하세요. Model Context Protocol의 힘을 활용하여 세션과 컨텍스트를 관리하고 안전한 API 상호 작용을 보장하세요. 사용자 입력 및 쿼리에 동적으로 응답하는 지능형 애플리케이션을 구축하기 시작하세요.,https://smithery.ai/server/@ma3u/mcp-dust-server,Local,,0
Tools and frameworks for building dynamic web applications and integrating real-time data,Demo Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by leveraging external resources and executing actions dynamically. Experience a standardized and secure way to interact with your data and services.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 외부 리소스를 활용하고 동적으로 작업을 실행하여 워크플로를 개선하세요. 데이터 및 서비스와 상호 작용하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@jiaxi12396/demo,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Testing Server,Enable seamless integration of external data and tools with your applications. Enhance your workflows by dynamically accessing resources and executing actions in real-time. Simplify your development process with standardized interactions and secure data handling.,외부 데이터와 도구를 애플리케이션과 원활하게 통합할 수 있습니다. 리소스에 동적으로 액세스하고 실시간으로 작업을 실행하여 워크플로를 개선합니다. 표준화된 상호 작용과 안전한 데이터 처리로 개발 프로세스를 간소화합니다.,https://smithery.ai/server/@Owengundam/testing,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Ratelworks,Enhance your applications with powerful data integration and manipulation capabilities. Access and manage real-world data seamlessly while leveraging advanced language model functionalities. Empower your workflows with standardized tools and resources for efficient development.,강력한 데이터 통합 및 조작 기능으로 애플리케이션을 강화하세요. 고급 언어 모델 기능을 활용하면서 실제 데이터에 원활하게 액세스하고 관리하세요. 효율적인 개발을 위한 표준화된 도구와 리소스로 워크플로를 강화하세요.,https://smithery.ai/server/@ratelworks/ratelworks,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Convex,"Build and scale dynamic live-updating apps effortlessly. Leverage a reactive database and server functions written in TypeScript to manage data and business logic with strong consistency. Focus on your application without worrying about infrastructure, thanks to our cloud platform and self-hosting options.",동적 라이브 업데이트 앱을 손쉽게 빌드하고 확장하세요. TypeScript로 작성된 반응형 데이터베이스와 서버 기능을 활용하여 강력한 일관성으로 데이터와 비즈니스 로직을 관리하세요. 클라우드 플랫폼과 셀프 호스팅 옵션 덕분에 인프라에 대한 걱정 없이 애플리케이션에 집중하세요.,https://smithery.ai/server/@get-convex/convex-backend,Local,,3
Tools and frameworks for building dynamic web applications and integrating real-time data,Smithery,Empower your applications with dynamic data integration and real-time context manipulation. Seamlessly connect to external resources and tools to enhance your workflows and decision-making processes. Experience a new level of interactivity and efficiency in your projects.,동적 데이터 통합 및 실시간 컨텍스트 조작으로 애플리케이션을 강화하세요. 외부 리소스 및 도구에 원활하게 연결하여 워크플로 및 의사 결정 프로세스를 개선하세요. 프로젝트에서 새로운 수준의 상호 작용과 효율성을 경험하세요.,https://smithery.ai/server/@ginaphi/smithery-mcp,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Vue.js,Build interactive user interfaces with ease. Leverage a flexible and powerful framework to create dynamic web applications that enhance user experience. Join a vibrant community and access a wealth of resources to accelerate your development process.,쉽게 대화형 사용자 인터페이스를 구축하세요. 유연하고 강력한 프레임워크를 활용하여 사용자 경험을 향상시키는 동적 웹 애플리케이션을 만드세요. 활기찬 커뮤니티에 가입하고 풍부한 리소스에 액세스하여 개발 프로세스를 가속화하세요.,https://smithery.ai/server/@RohitHadiya7/core,Local,,0
Tools and frameworks for building dynamic web applications and integrating real-time data,Smithery MCP,Enhance your applications with dynamic data integration and real-time context manipulation. Utilize powerful tools and resources to streamline workflows and improve user interactions. Experience seamless integration with external APIs and data sources for enriched functionality.,동적 데이터 통합 및 실시간 컨텍스트 조작으로 애플리케이션을 강화하세요. 강력한 도구와 리소스를 활용하여 워크플로를 간소화하고 사용자 상호 작용을 개선하세요. 풍부한 기능을 위해 외부 API 및 데이터 소스와의 원활한 통합을 경험하세요.,https://smithery.ai/server/@Thump-Digital-Media/smitherymcp,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,KKJSBridge,"Streamline your WKWebView experience by enabling offline packages, Ajax requests, and cookie synchronization. Enhance your app's web interactions with modular JSAPI management and seamless context sharing. Control Ajax hooks from both Native and H5 sides for a robust integration.","오프라인 패키지, Ajax 요청 및 쿠키 동기화를 활성화하여 WKWebView 경험을 간소화하세요. 모듈식 JSAPI 관리 및 원활한 컨텍스트 공유로 앱의 웹 상호 작용을 강화하세요. 견고한 통합을 위해 네이티브 및 H5 측에서 Ajax 후크를 제어하세요.",https://smithery.ai/server/@Cooooper/kkjsbridge,Local,,0
Tools and frameworks for building dynamic web applications and integrating real-time data,FlashJobs,"Kickstart your job application process with a preconfigured Rails template. Streamline development with built-in tools and dependencies, allowing you to focus on building features rather than setup. Get started quickly and efficiently with a robust foundation for your Rails applications.",미리 구성된 Rails 템플릿으로 구직 신청 프로세스를 시작하세요. 기본 제공 도구와 종속성으로 개발을 간소화하여 설정보다는 기능 구축에 집중할 수 있습니다. Rails 애플리케이션을 위한 견고한 기반으로 빠르고 효율적으로 시작하세요.,https://smithery.ai/server/@FlashJobsApp/flashjobs,Local,,3
Tools and frameworks for building dynamic web applications and integrating real-time data,Teste Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions. Empower your agents with the ability to execute actions and retrieve data on demand.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 에이전트에게 작업을 실행하고 필요에 따라 데이터를 검색할 수 있는 기능을 제공하세요.,https://smithery.ai/server/@Fabiocamarg/teste,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@zj669/zj669,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,mcp-demo,Enhance your applications with dynamic integration of external data and tools. Utilize a standardized protocol to interact with real-world resources and actions seamlessly. Empower your agents to reference and manipulate data securely and efficiently.,외부 데이터와 도구를 동적으로 통합하여 애플리케이션을 강화하세요. 표준화된 프로토콜을 활용하여 실제 리소스와 작업과 원활하게 상호 작용하세요. 에이전트가 데이터를 안전하고 효율적으로 참조하고 조작할 수 있도록 지원하세요.,https://smithery.ai/server/@boompieman/mcp_server_demo,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Testing Server,"Enhance your applications with dynamic data integration and real-time processing capabilities. Utilize our server to seamlessly connect your language models with external resources and tools, enabling smarter interactions and data manipulation. Experience a new level of efficiency and functionality in your projects.",동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 당사의 서버를 활용하여 언어 모델을 외부 리소스 및 도구와 원활하게 연결하여 보다 스마트한 상호 작용과 데이터 조작을 가능하게 하세요. 프로젝트에서 새로운 수준의 효율성과 기능을 경험하세요.,https://smithery.ai/server/@innovsm/testing,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,YDB,"Leverage a distributed SQL database designed for high availability and scalability. Experience seamless ACID transactions and strict consistency, making it ideal for interactive web services. Build robust applications with automatic disaster recovery and horizontal scalability to handle increasing loads effortlessly.",고가용성 및 확장성을 위해 설계된 분산 SQL 데이터베이스를 활용하세요. 원활한 ACID 트랜잭션과 엄격한 일관성을 경험하여 대화형 웹 서비스에 이상적입니다. 자동 재해 복구 및 수평 확장성을 갖춘 강력한 애플리케이션을 구축하여 증가하는 부하를 손쉽게 처리하세요.,https://smithery.ai/server/@chenxiaohui/ydb,Local,,3
Tools and frameworks for building dynamic web applications and integrating real-time data,Ajiao,Enhance your applications with powerful data integration and manipulation capabilities. Seamlessly connect to various data sources and tools to enrich your workflows. Empower your agents to interact with real-world data effortlessly.,강력한 데이터 통합 및 조작 기능으로 애플리케이션을 강화하세요. 다양한 데이터 소스 및 도구에 원활하게 연결하여 워크플로를 풍부하게 하세요. 에이전트가 실제 데이터와 손쉽게 상호 작용할 수 있도록 지원하세요.,https://smithery.ai/server/@ajiaoui/ajiao,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Test Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions. Simplify complex workflows with reusable prompts and tools for efficient task execution.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 재사용 가능한 프롬프트와 도구를 사용하여 복잡한 워크플로를 간소화하여 효율적인 작업 실행을 실현하세요.,https://smithery.ai/server/@xiangtaotao789/test,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,AI Integration Server,Enhance your applications with intelligent responses and data manipulation capabilities. Seamlessly connect to various data sources and tools to enrich user interactions and automate tasks. Experience the power of AI in your workflows with ease and efficiency.,지능형 응답 및 데이터 조작 기능으로 애플리케이션을 강화하세요. 다양한 데이터 소스 및 도구에 원활하게 연결하여 사용자 상호 작용을 풍부하게 하고 작업을 자동화하세요. 워크플로에서 AI의 힘을 쉽고 효율적으로 경험하세요.,https://smithery.ai/server/@sabrikuc/ai,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@dlwfeng/dlwfeng-github-io,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Data Wrangling,"Streamline your data preprocessing, transformation, and analysis tasks with this powerful tool. Integrate data wrangling operations seamlessly into your workflows, enhancing efficiency and accuracy. Empower your data-driven decisions with standardized operations in the MCP ecosystem.","이 강력한 도구로 데이터 전처리, 변환 및 분석 작업을 간소화하세요. 데이터 정리 작업을 워크플로에 원활하게 통합하여 효율성과 정확성을 향상하세요. MCP 생태계에서 표준화된 작업으로 데이터 기반 의사 결정을 강화하세요.",https://smithery.ai/server/@shibuiwilliam/mcp-server-data-wrangler,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your LLM capabilities by allowing them to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge your models with various data sources.,실제 데이터 및 도구와 애플리케이션을 원활하게 통합합니다. 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 LLM 역량을 강화합니다. 다양한 데이터 소스와 모델을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@spekrealism/mcp-server,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Longhez,"Enhance your applications with powerful data integration and manipulation capabilities. Seamlessly connect to various data sources and tools, enabling your agents to perform complex tasks effortlessly. Unlock the potential of your workflows with standardized interactions and real-time data access.",강력한 데이터 통합 및 조작 기능으로 애플리케이션을 강화하세요. 다양한 데이터 소스 및 도구에 원활하게 연결하여 에이전트가 복잡한 작업을 손쉽게 수행할 수 있도록 하세요. 표준화된 상호 작용 및 실시간 데이터 액세스로 워크플로의 잠재력을 활용하세요.,https://smithery.ai/server/@longhez21/longhez,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,AI Project Server,Enhance your applications with intelligent responses and data manipulation capabilities. Leverage advanced language models to interact with real-world data and tools seamlessly. Empower your projects with dynamic integrations and efficient workflows.,지능형 응답 및 데이터 조작 기능으로 애플리케이션을 강화하세요. 고급 언어 모델을 활용하여 실제 데이터 및 도구와 원활하게 상호 작용하세요. 동적 통합 및 효율적인 워크플로로 프로젝트를 강화하세요.,https://smithery.ai/server/@danhuaxiansheng/ai-project,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,BrowserTools,"Enhance your AI applications with powerful browser monitoring and interaction capabilities. Capture and analyze browser data seamlessly through a Chrome extension, enabling your AI tools to provide actionable insights without leaving your IDE. Run comprehensive audits for accessibility, performance, SEO, and best practices effortlessly.","강력한 브라우저 모니터링 및 상호 작용 기능으로 AI 애플리케이션을 강화하세요. Chrome 확장 프로그램을 통해 브라우저 데이터를 원활하게 캡처하고 분석하여 AI 도구가 IDE를 벗어나지 않고도 실행 가능한 통찰력을 제공할 수 있습니다. 접근성, 성능, SEO 및 모범 사례에 대한 포괄적인 감사를 손쉽게 실행하세요.",https://smithery.ai/server/@oenius/browser-tools-mcp,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP_01,Develop and enhance your applications with powerful context integration capabilities. Leverage real-world data and tools seamlessly to improve user interactions and functionality. Empower your agents to perform complex tasks with ease and efficiency.,강력한 컨텍스트 통합 기능으로 애플리케이션을 개발하고 개선하세요. 실제 데이터와 도구를 원활하게 활용하여 사용자 상호작용과 기능을 개선하세요. 에이전트가 복잡한 작업을 쉽고 효율적으로 수행할 수 있도록 지원하세요.,https://smithery.ai/server/@sedaily/mcp_01,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,CC Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions and automate workflows. Empower your agents to perform complex tasks with ease and efficiency.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하고 워크플로를 자동화하세요. 에이전트가 복잡한 작업을 쉽고 효율적으로 수행할 수 있도록 지원하세요.,https://smithery.ai/server/@ccbingyi/cc,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@970319330/w970319330,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,FastAPI Server with MCP SSE,Integrate real-time data streaming into your applications using Server-Sent Events. Leverage the Model Context Protocol to connect AI models with external tools and data sources seamlessly. Enhance your FastAPI applications with customizable routes and robust functionality.,Server-Sent Events를 사용하여 실시간 데이터 스트리밍을 애플리케이션에 통합합니다. Model Context Protocol을 활용하여 AI 모델을 외부 도구 및 데이터 소스와 원활하게 연결합니다. 사용자 정의 가능한 경로와 강력한 기능으로 FastAPI 애플리케이션을 강화합니다.,https://smithery.ai/server/@panz2018/fastapi_mcp_sse,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,KOR Thomas Jeong Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions and automate workflows. Leverage standardized tools and prompts to streamline development and improve efficiency.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하고 워크플로를 자동화하세요. 표준화된 도구와 프롬프트를 활용하여 개발을 간소화하고 효율성을 개선하세요.,https://smithery.ai/server/@KORThomasJeong/korthomasjeong,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,h4chik1,Connect with real-world data and tools seamlessly. Enhance your applications with powerful integrations and capabilities that streamline your workflow.,실제 데이터와 도구를 매끄럽게 연결합니다. 워크플로를 간소화하는 강력한 통합 및 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@h4chik1/supabase-mcp-server,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@alessandrotubini/mcp-tubini,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,Ratelworks,Enhance your applications with powerful data integration and manipulation capabilities. Access and manage real-world data seamlessly while leveraging advanced tools for your workflows. Empower your agents to interact with external resources effortlessly.,강력한 데이터 통합 및 조작 기능으로 애플리케이션을 강화하세요. 워크플로에 고급 도구를 활용하면서 실제 데이터에 원활하게 액세스하고 관리하세요. 에이전트가 외부 리소스와 손쉽게 상호 작용할 수 있도록 지원하세요.,https://smithery.ai/server/@ratelworks/appscript,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,thirdweb MCP Server,"Integrate thirdweb's blockchain tools and services seamlessly with any MCP-compatible client. Access real-time on-chain analysis, smart contract interactions, and blockchain data insights effortlessly. Enhance your applications with powerful blockchain capabilities using a unified interface.","thirdweb의 블록체인 도구와 서비스를 모든 MCP 호환 클라이언트와 원활하게 통합하세요. 실시간 온체인 분석, 스마트 계약 상호작용 및 블록체인 데이터 통찰력에 손쉽게 액세스하세요. 통합 인터페이스를 사용하여 강력한 블록체인 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@thirdweb-dev/ai,Local,,2
Tools and frameworks for building dynamic web applications and integrating real-time data,BuiltWith API Integration Server,Query website technology stacks effortlessly. Get detailed insights about the technologies used by any domain and explore categorized technology stacks. Enhance your AI assistant's capabilities with real-time data from the BuiltWith API.,웹사이트 기술 스택을 손쉽게 쿼리하세요. 모든 도메인에서 사용하는 기술에 대한 자세한 통찰력을 얻고 분류된 기술 스택을 탐색하세요. BuiltWith API의 실시간 데이터로 AI 어시스턴트의 역량을 강화하세요.,https://smithery.ai/server/@Cyreslab-AI/builtwith-mcp-server,Local,,1
Tools and frameworks for building dynamic web applications and integrating real-time data,AIGC MVP,Deploy a powerful web application with integrated AI capabilities. Simplify your development process with a robust backend and modern frontend tools. Enhance your projects with seamless database management and secure hosting.,통합된 AI 기능을 갖춘 강력한 웹 애플리케이션을 배포하세요. 견고한 백엔드와 현대적인 프런트엔드 도구로 개발 프로세스를 간소화하세요. 원활한 데이터베이스 관리와 안전한 호스팅으로 프로젝트를 강화하세요.,https://smithery.ai/server/@mlytics/mlytics,Local,,0
Tools and frameworks for building dynamic web applications and integrating real-time data,BrowserTools,"Enhance your AI tools with powerful browser monitoring and interaction capabilities. Capture and analyze browser data seamlessly through a Chrome extension, enabling your AI applications to perform audits and optimizations directly from your IDE. Experience improved performance, accessibility, and SEO insights without leaving your development environment.","강력한 브라우저 모니터링 및 상호 작용 기능으로 AI 도구를 강화하세요. Chrome 확장 프로그램을 통해 브라우저 데이터를 원활하게 캡처하고 분석하여 AI 애플리케이션이 IDE에서 직접 감사 및 최적화를 수행할 수 있도록 합니다. 개발 환경을 벗어나지 않고도 향상된 성능, 접근성 및 SEO 통찰력을 경험하세요.",https://smithery.ai/server/@Sugatraj/Cursor-Browser-Tools-MCP,Local,,2
